00> [OTA] seq=282 , [RX] 0x18DA03F1, 22 B1 01 49 88 6B 80 47
00> [OTA] seq=283 , [RX] 0x18DA03F1, 11 02 36 11 01 49 C8 6B
00> [OTA] seq=284 , [TX] 0x18DAF103, 30 00 00 00 AA AA AA AA (FC)
00> [OTA] seq=285 , [TX] 0x18DAF103, 02 76 11 AA AA AA AA AA (ACK, seq=17)
00> [OTA] seq=286 , [RX] 0x18DA03F1, 21 80 47 10 BD 18 80 FF
00> [OTA] seq=287 , [RX] 0x18DA03F1, 22 1F 10 B5 03 48 00 6C
00> [OTA] seq=288 , [RX] 0x18DA03F1, 28 B5 03 48 80 6C 10 B1
00> [OTA] seq=289 , [RX] 0x18DA03F1, 29 01 49 88 6C 80 47 10
00> [OTA] seq=290 , [RX] 0x18DA03F1, 2A BD 18 80 FF 1F 10 B5
00> [OTA] seq=291 , [RX] 0x18DA03F1, 20 80 FF 1F 10 B5 03 48
00> [OTA] seq=292 , [RX] 0x18DA03F1, 21 40 6D 10 B1 01 49 48
00> [OTA] seq=293 , [RX] 0x18DA03F1, 22 6D 80 47 10 BD 18 80
00> [OTA] seq=294 , [RX] 0x18DA03F1, 23 FF 1F 10 B5 03 48 80
00> [OTA] seq=295 , [RX] 0x18DA03F1, 21 18 80 FF 1F 10 B5 03
00> [OTA] seq=296 , [RX] 0x18DA03F1, 22 48 C0 6E 10 B1 01 49
00> [OTA] seq=297 , [RX] 0x18DA03F1, 23 C8 6E 80 47 10 BD 18
00> [OTA] seq=298 , [RX] 0x18DA03F1, 24 80 FF 1F 10 B5 03 48
